entry_dt,exit_dt,pnl,exit_reason,h1_atr14,h1_atr_ratio,h4_atr_ratio,m15_atr_ratio,base_dd,time_since_exit_h,last_pnl,anchor_exit_dt
2026-03-11 04:45:00,2026-03-11 10:38:00,-30.919168106693725,SL,24.25533448535524,0.8348785818104228,0.972463128397336,0.9217404793335447,29.96242849632131,8.466666666666667,-29.96242849632253,2026-03-10 20:17:00
2026-03-11 12:55:00,2026-03-11 15:45:00,-27.94924965274422,SL,21.879399722195263,0.7941002598713591,0.9274394690256068,0.9007019573173072,29.96242849632131,16.633333333333333,-29.96242849632253,2026-03-10 20:17:00
2026-03-11 16:00:00,2026-03-12 00:00:00,1.4600000000004,TIME,21.95152740148061,0.8062317743532075,0.9274394690256068,1.073824150093252,29.96242849632131,19.716666666666665,-29.96242849632253,2026-03-10 20:17:00
2026-03-12 02:25:00,2026-03-12 10:25:00,28.780000000000108,TIME,22.424603689965785,0.8472050634705736,0.8736316499139567,1.0323401257424203,29.96242849632131,30.133333333333333,-29.96242849632253,2026-03-10 20:17:00
2026-03-12 13:45:00,2026-03-12 15:45:00,-26.328617700227007,SL,20.582894160181844,0.8210073459254197,0.862781909320668,0.7928649095203479,29.96242849632131,41.46666666666667,-29.96242849632253,2026-03-10 20:17:00
