count,pnl,expectancy,pf,win_rate,gross_profit,gross_loss,max_dd,gap_fill_rate,execution_source_id
15,49.09779857113608,3.273186571409072,1.185814723207894,0.4666666666666667,313.3276600348281,264.22986146369203,157.7698614636929,0.0,GOLDSHARP_2026
52,198.29594736491117,3.813383603171369,1.6059364198690074,0.5769230769230769,525.5513175038759,327.25537013896474,80.77409863872799,0.019230769230769232,GOLD_HASH_2025
